date,date,symbol,position,reason,price,frais,fiat,coins,wallet,resultat,resultat%,tradeIs,walletAth,drawDown,drawDownPct
2022-10-06 14:00:00,2022-10-06 14:00:00,ETH/USDT,Sell,Sell Market Order,1369.96,2222.834331230258,3173254.781711996,0.0,6343723.800077738,3177.953170143068,0.05012112910898203,Good,8683859.68709312,2340135.887015382,0.2694810799964377
2022-10-07 02:00:00,2022-10-07 02:00:00,DOGE/USDT,Sell,Sell Market Order,0.06348,2168.7647983389793,6269321.443112199,0.0,6269321.443112199,-74402.35696553905,-1.1728498798233788,Bad,8683859.68709312,2414538.243980921,0.2780489702717866
2022-10-07 11:00:00,2022-10-07 11:00:00,MATIC/USDT,Buy,Buy Market Order,0.8442,2194.26250508927,3133563.590303555,3711873.4782084282,6267127.18060711,,,,8683859.68709312,2416732.50648601,0.2783016531321914
2022-10-07 20:00:00,2022-10-07 20:00:00,MATIC/USDT,Sell,Sell Market Order,0.8269,2148.543725391384,6200763.225708712,0.0,6200763.225708712,-66363.95489839837,-1.0589214641080535,Bad,8683859.68709312,2483096.461384408,0.2859438718332876
2022-10-07 20:00:00,2022-10-07 20:00:00,XRP/USDT,Buy,Buy Market Order,0.514,2170.267128998049,3099296.4792898567,6029759.687334351,6198592.9585797135,,,,8683859.68709312,2485266.7285134066,0.286193791478146
2022-10-08 11:00:00,2022-10-08 11:00:00,XRP/USDT,Sell,Sell Market Order,0.5194,2192.300027121023,6228961.360864198,0.0,6228961.360864198,30368.402284484357,0.4899241245136077,Good,8683859.68709312,2454898.3262289222,0.28269668266032144
2022-10-09 13:00:00,2022-10-09 13:00:00,XRP/USDT,Buy,Buy Market Order,0.516,2180.1364763024694,3113390.6121939477,6033702.7368099755,6226781.224387895,,,,8683859.68709312,2457078.4627052248,0.28294773882139035
2022-10-10 01:00:00,2022-10-10 01:00:00,MATIC/USDT,Buy,Buy Market Order,0.833,2179.373428535763,0.0,3734947.4655046966,6224601.85095936,,,,8683859.68709312,2459257.8361337604,0.28319870711280287
2022-10-10 07:00:00,2022-10-10 07:00:00,MATIC/USDT,Sell,Sell Market Order,0.8286,2166.344228942034,3092611.1256882497,0.0,6206001.737882197,-18600.113077162765,-0.2988161094078068,Bad,8683859.68709312,2477857.949210923,0.2853406248483932
2022-10-10 11:00:00,2022-10-10 11:00:00,XRP/USDT,Sell,Sell Market Order,0.5181,2188.242971558874,6216484.270657939,0.0,6216484.270657939,10482.532775742002,0.1689096010359714,Good,8683859.68709312,2467375.416435181,0.2841334965490585
2022-10-10 18:00:00,2022-10-10 18:00:00,MATIC/USDT,Buy,Buy Market Order,0.8366,2175.7694947302784,3107154.2505816044,3714026.118314134,6214308.501163209,,,,8683859.68709312,2469551.185929911,0.28438404982526627
2022-10-11 03:00:00,2022-10-11 03:00:00,MATIC/USDT,Sell,Sell Market Order,0.8055,2094.1536268114246,6096708.135256828,0.0,6096708.135256828,-117600.36590638105,-1.8924127420511638,Bad,8683859.68709312,2587151.5518362923,0.2979264572505234
2022-10-17 18:00:00,2022-10-17 18:00:00,MATIC/USDT,Buy,Buy Market Order,0.8342,2133.8478473398895,3047287.143704744,3652945.509116212,6094574.287409488,,,,8683859.68709312,2589285.399683632,0.29817218299048576
2022-10-18 20:00:00,2022-10-18 20:00:00,MATIC/USDT,Sell,Sell Market Order,0.8701,2224.899521237411,6223490.131665522,0.0,6223490.131665522,128915.84425603412,2.115255933828819,Good,8683859.68709312,2460369.555427598,0.28332672844593076
2022-10-19 12:00:00,2022-10-19 12:00:00,MATIC/USDT,Buy,Buy Market Order,0.866,2178.221546082933,3110655.9550597197,3591981.4723553346,6221311.9101194395,,,,8683859.68709312,2462547.7769736806,0.2835775640909747
2022-10-20 04:00:00,2022-10-20 04:00:00,MATIC/USDT,Sell,Sell Market Order,0.8416,2116.108124993975,6131551.4540689755,0.0,6131551.4540689755,-89760.45605046395,-1.4427898383371773,Bad,8683859.68709312,2552308.2330241445,0.2939140341958378
2022-10-24 01:00:00,2022-10-24 01:00:00,ETH/USDT,Buy,Buy Market Order,1354.99,2146.0430089241413,3064702.7055300255,2261.7899065897354,6129405.411060051,,,,8683859.68709312,2554454.276033069,0.2941611642838693
2022-10-24 01:00:00,2022-10-24 01:00:00,MATIC/USDT,Buy,Buy Market Order,0.8902,2145.2918938710177,0.0,3440302.643940861,6127260.1191661805,,,,8683859.68709312,2556599.5679269396,0.2944082078763699
